ramz_code,ramz_id,ramz_link,bac_type_id,bac_type_name,university_id,university_name,table_specialization,table_institution,table_location,table_criteria,field_of_study,seven_percent,specialty,specialty_code,minimum_bac_average,data_source,program_description,duration,admission_requirements,historical_scores_2011,historical_scores_2012,historical_scores_2013,historical_scores_2014,historical_scores_2015,historical_scores_2016,historical_scores_2017,historical_scores_2018,historical_scores_2019,historical_scores_2020,historical_scores_2021,historical_scores_2022,historical_scores_2023,historical_scores_2024,additional_requirements,contact_info,formula_explanation,notes,data_sources
31312,0531312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531312,2,رياضيات,05,جامعة سوسة,الاجازة في العلوم الاقتصادية,معهد الدراسات التجارية العليا بسوسة,,FG+M,العلوم الاقتصادية وعلوم التصرف,unknown,نقد - مالية - بنك-  تأمين,31312,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.01,151.9668,108.7262,,,,,
31312,0531312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531312,3,علوم تجريبية,05,جامعة سوسة,الاجازة في العلوم الاقتصادية,معهد الدراسات التجارية العليا بسوسة,,FG+M,العلوم الاقتصادية وعلوم التصرف,unknown,نقد - مالية - بنك-  تأمين,31312,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.005,173.1046,83.1452,,,,,
31312,0531312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531312,4,اقتصاد وتصرف,05,جامعة سوسة,الاجازة في العلوم الاقتصادية,معهد الدراسات التجارية العليا بسوسة,,FG+(M+Ec)/2,العلوم الاقتصادية وعلوم التصرف,unknown,نقد - مالية - بنك-  تأمين,31312,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.8838,128.063,139.595,,,,,
31318,0531318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531318,2,رياضيات,05,جامعة سوسة,الإجازة في علوم التصرف,معهد الدراسات التجارية العليا بسوسة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف اللوجستي والإنتاج",31318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.9049,158.6168,155.5994,,,,,
31318,0531318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531318,3,علوم تجريبية,05,جامعة سوسة,الإجازة في علوم التصرف,معهد الدراسات التجارية العليا بسوسة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف اللوجستي والإنتاج",31318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.1564,166.165,159.075,,,,,
31318,0531318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531318,4,اقتصاد وتصرف,05,جامعة سوسة,الإجازة في علوم التصرف,معهد الدراسات التجارية العليا بسوسة,,FG+(M+Ge)/2,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف اللوجستي والإنتاج",31318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.545,146.8789,160.285,,,,,
31318,0531318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531318,5,العلوم التقنية,05,جامعة سوسة,الإجازة في علوم التصرف,معهد الدراسات التجارية العليا بسوسة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف اللوجستي والإنتاج",31318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.385,183.9865,185.0298,,,,,
31318,0531318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531318,6,علوم الإعلامية,05,جامعة سوسة,الإجازة في علوم التصرف,معهد الدراسات التجارية العليا بسوسة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة, التصرف اللوجستي والإنتاج",31318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.6073,144.415,103.315,,,,,
31523,0531523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531523,2,رياضيات,05,جامعة سوسة,الإجازة في علوم الإعلامية,المعهد العالي للعلوم التطبيقية والتكنولوجيا بسوسة,,FG+(M+Info)/2,علوم الإعلامية,unknown,هندسة البرمجيات ونظم المعلومات,31523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.995,170.89,171.2642,,,,,
31523,0531523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531523,3,علوم تجريبية,05,جامعة سوسة,الإجازة في علوم الإعلامية,المعهد العالي للعلوم التطبيقية والتكنولوجيا بسوسة,,FG+(M+Info)/2,علوم الإعلامية,unknown,هندسة البرمجيات ونظم المعلومات,31523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.5906,169.715,163.7,,,,,
31523,0531523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531523,5,العلوم التقنية,05,جامعة سوسة,الإجازة في علوم الإعلامية,المعهد العالي للعلوم التطبيقية والتكنولوجيا بسوسة,,FG+(M+Info)/2,علوم الإعلامية,unknown,هندسة البرمجيات ونظم المعلومات,31523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.7752,188.3521,189.9892,,,,,
31523,0531523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531523,6,علوم الإعلامية,05,جامعة سوسة,الإجازة في علوم الإعلامية,المعهد العالي للعلوم التطبيقية والتكنولوجيا بسوسة,,FG+(M+Algo)/2,علوم الإعلامية,unknown,هندسة البرمجيات ونظم المعلومات,31523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.933,180.285,177.2776,,,,,
31524,0531524,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531524,2,رياضيات,05,جامعة سوسة,الإجازة في هندسة نظم الإعلامية,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,,FG+(M+Info)/2,هندسة نظم الإعلامية,unknown,النظم المحمولة وأنترنات الأشياء,31524,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.7118,156.3752,147.2106,,,,,
31524,0531524,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531524,3,علوم تجريبية,05,جامعة سوسة,الإجازة في هندسة نظم الإعلامية,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,,FG+(M+Info)/2,هندسة نظم الإعلامية,unknown,النظم المحمولة وأنترنات الأشياء,31524,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.645,150.442,138.99,,,,,
31524,0531524,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531524,5,العلوم التقنية,05,جامعة سوسة,الإجازة في هندسة نظم الإعلامية,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,,FG+(M+Info)/2,هندسة نظم الإعلامية,unknown,النظم المحمولة وأنترنات الأشياء,31524,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0489,187.1002,185.9072,,,,,
31524,0531524,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0531524,6,علوم الإعلامية,05,جامعة سوسة,الإجازة في هندسة نظم الإعلامية,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,,FG+(M+Algo)/2,هندسة نظم الإعلامية,unknown,النظم المحمولة وأنترنات الأشياء,31524,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.9324,155.885,149.5272,,,,,
31570,1331570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1331570,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة الميكانيكية,المعهد العالي للدراسات التكنولوجية بسوسة,,FG+(M+SP)/2,الهندسة الميكانيكية,unknown,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية",31570,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.505,120.94,131.43,,,,,
31570,1331570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1331570,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة الميكانيكية,المعهد العالي للدراسات التكنولوجية بسوسة,,FG+(M+SP)/2,الهندسة الميكانيكية,unknown,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية",31570,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.71,117.81,116.614,,,,,
31570,1331570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1331570,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة الميكانيكية,المعهد العالي للدراسات التكنولوجية بسوسة,,FG+(M+SP+TE)/3,الهندسة الميكانيكية,unknown,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية",31570,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.4887,126.4217,124.245,,,,,
31570,1331570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=1331570,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في الهندسة الميكانيكية,المعهد العالي للدراسات التكنولوجية بسوسة,,FG+(M+SP)/2,الهندسة الميكانيكية,unknown,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية",31570,,,,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.64,120.34,111.58,,,,,
32312,0532312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532312,2,رياضيات,05,جامعة سوسة,الاجازة في العلوم الاقتصادية,المعهد العالي للمالية والجباية بسوسة,,FG+M,العلوم الاقتصادية وعلوم التصرف,unknown,نقد - مالية - بنك- تأمين,32312,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0697,102.47,109.5286,,,,,
32312,0532312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532312,3,علوم تجريبية,05,جامعة سوسة,الاجازة في العلوم الاقتصادية,المعهد العالي للمالية والجباية بسوسة,,FG+M,العلوم الاقتصادية وعلوم التصرف,unknown,نقد - مالية - بنك- تأمين,32312,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.7112,136.1094,106.829,,,,,
32312,0532312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532312,4,اقتصاد وتصرف,05,جامعة سوسة,الاجازة في العلوم الاقتصادية,المعهد العالي للمالية والجباية بسوسة,,FG+(M+Ec)/2,العلوم الاقتصادية وعلوم التصرف,unknown,نقد - مالية - بنك- تأمين,32312,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9017,103.9612,109.6108,,,,,
32318,0532318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532318,2,رياضيات,05,جامعة سوسة,الإجازة في علوم التصرف,المعهد العالي للمالية والجباية بسوسة,,FG+M,علوم التصرف,unknown,"المالية, المحاسبة",32318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.475,94.2632,105.1134,,,,,
32318,0532318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532318,3,علوم تجريبية,05,جامعة سوسة,الإجازة في علوم التصرف,المعهد العالي للمالية والجباية بسوسة,,FG+M,علوم التصرف,unknown,"المالية, المحاسبة",32318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.47,135.248,123.0821,,,,,
32318,0532318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532318,4,اقتصاد وتصرف,05,جامعة سوسة,الإجازة في علوم التصرف,المعهد العالي للمالية والجباية بسوسة,,FG+(M+Ge)/2,علوم التصرف,unknown,"المالية, المحاسبة",32318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.32,113.2629,127.315,,,,,
32318,0532318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532318,5,العلوم التقنية,05,جامعة سوسة,الإجازة في علوم التصرف,المعهد العالي للمالية والجباية بسوسة,,FG+M,علوم التصرف,unknown,"المالية, المحاسبة",32318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.236,135.16,157.9374,,,,,
32318,0532318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532318,6,علوم الإعلامية,05,جامعة سوسة,الإجازة في علوم التصرف,المعهد العالي للمالية والجباية بسوسة,,FG+M,علوم التصرف,unknown,"المالية, المحاسبة",32318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.765,102.72,105.275,,,,,
32523,0532523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532523,2,رياضيات,05,جامعة سوسة,الإجازة في علوم الإعلامية,المدرسة العليا للعلوم والتكنولوجيا بحمام سوسة,,FG+(M+Info)/2,علوم الإعلامية,unknown,هندسة البرمجيات ونظم المعلومات,32523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.69,151.67,153.325,,,,,
32523,0532523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532523,3,علوم تجريبية,05,جامعة سوسة,الإجازة في علوم الإعلامية,المدرسة العليا للعلوم والتكنولوجيا بحمام سوسة,,FG+(M+Info)/2,علوم الإعلامية,unknown,هندسة البرمجيات ونظم المعلومات,32523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.045,152.6195,147.235,,,,,
32523,0532523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532523,5,العلوم التقنية,05,جامعة سوسة,الإجازة في علوم الإعلامية,المدرسة العليا للعلوم والتكنولوجيا بحمام سوسة,,FG+(M+Info)/2,علوم الإعلامية,unknown,هندسة البرمجيات ونظم المعلومات,32523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.8398,181.0066,180.4769,,,,,
32523,0532523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0532523,6,علوم الإعلامية,05,جامعة سوسة,الإجازة في علوم الإعلامية,المدرسة العليا للعلوم والتكنولوجيا بحمام سوسة,,FG+(M+Algo)/2,علوم الإعلامية,unknown,هندسة البرمجيات ونظم المعلومات,32523,,,بالاشتراك مع المدرسة العليا للتجارة بمنوبة بالنسبة إلى مسلك علوم وتحليل البيانات الضخمة,3 سنوات (آمد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.015,160.465,162.47,,,,,
33312,0533312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0533312,2,رياضيات,05,جامعة سوسة,الاجازة في العلوم الاقتصادية,كلية العلوم الإقتصادية والتصرف بسوسة,,FG+M,العلوم الاقتصادية وعلوم التصرف,unknown,"إقتصاديات الأعمال, التجارة والمالية الدولية, نقد - مالية - بنك - تأمين, الهندسة الاقتصادية والمالية",33312,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.5,121.715,105.8264,,,,,
33312,0533312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0533312,3,علوم تجريبية,05,جامعة سوسة,الاجازة في العلوم الاقتصادية,كلية العلوم الإقتصادية والتصرف بسوسة,,FG+M,العلوم الاقتصادية وعلوم التصرف,unknown,"إقتصاديات الأعمال, التجارة والمالية الدولية, نقد - مالية - بنك - تأمين, الهندسة الاقتصادية والمالية",33312,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.6969,137.6662,107.8025,,,,,
33312,0533312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0533312,4,إقتصاد وتصرف,05,جامعة سوسة,الاجازة في العلوم الاقتصادية,كلية العلوم الإقتصادية والتصرف بسوسة,,FG+(M+Ec)/2,العلوم الاقتصادية وعلوم التصرف,unknown,"إقتصاديات الأعمال, التجارة والمالية الدولية, نقد - مالية - بنك - تأمين, الهندسة الاقتصادية والمالية",33312,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8306,99.74,101.1471,,,,,
33318,0533318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0533318,2,رياضيات,05,جامعة سوسة,الإجازة في علوم التصرف,كلية العلوم الاقتصادية والتصرف بسوسة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",33318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.74,111.575,110.31,,,,,
33318,0533318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0533318,3,علوم تجريبية,05,جامعة سوسة,الإجازة في علوم التصرف,كلية العلوم الاقتصادية والتصرف بسوسة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",33318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.5895,139.25,112.21,,,,,
33318,0533318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0533318,4,اقتصاد وتصرف,05,جامعة سوسة,الإجازة في علوم التصرف,كلية العلوم الاقتصادية والتصرف بسوسة,,FG+(M+Ge)/2,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",33318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.17,104.9259,117.985,,,,,
33318,0533318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0533318,5,العلوم التقنية,05,جامعة سوسة,الإجازة في علوم التصرف,كلية العلوم الاقتصادية والتصرف بسوسة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",33318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.7451,158.8469,106.1219,,,,,
33318,0533318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0533318,6,علوم الإعلامية,05,جامعة سوسة,الإجازة في علوم التصرف,كلية العلوم الاقتصادية والتصرف بسوسة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",33318,,,,3 سنوات (امد),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.4249,108.07,108.845,,,,,
34102,0634102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634102,1,آداب,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+Ang,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34102,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.3966,101.64,106.42,,,,,
34102,0634102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634102,2,رياضيات,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+Ang,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34102,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.9743,141.3898,0.0,,,,,
34102,0634102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634102,3,علوم تجريبية,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+Ang,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34102,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.4865,146.3225,123.59,,,,,
34102,0634102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634102,4,إقتصاد وتصرف,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+Ang,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34102,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3448,83.6501,87.683,,,,,
34102,0634102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634102,5,العلوم التقنية,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+Ang,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34102,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.3956,114.0888,130.342,,,,,
34102,0634102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634102,6,علوم الإعلامية,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+Ang,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34102,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.1032,128.2235,114.233,,,,,
34102,0634102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634102,7,رياضة,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+Ang,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34102,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.4,138.78,164.801,,,,,
34103,0634103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634103,1,آداب,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+F,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34103,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3232,76.133,71.128,,,,,
34103,0634103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634103,2,رياضيات,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+F,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34103,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.4044,0.0,0.0,,,,,
34103,0634103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634103,3,علوم تجريبية,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+F,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34103,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.5951,128.3091,131.79,,,,,
34103,0634103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634103,4,إقتصاد وتصرف,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+F,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34103,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5511,81.1484,83.795,,,,,
34103,0634103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634103,5,العلوم التقنية,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+F,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34103,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9556,161.982,86.254,,,,,
34103,0634103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634103,6,علوم الإعلامية,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+F,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34103,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5319,110.146,,,,,
34103,0634103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634103,7,رياضة,06,جامعة المنستير,الإجازة في اللغة والآداب والحضارة,المعهد العالي للغات بالمكنين,,FG+F,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34103,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3316,0.0,86.993,,,,,
34104,0634104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=0634104,1,آداب,06,جامعة المنستير,الإجازة في الإسبانية,المعهد العالي للغات بالمكنين,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34104,85.1948,extracted,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1948,87.3399,112.928,,,,,
