degree_name,field,program_description,duration,admission_requirements,institution_name,university,specialty,specialty_code,location,contact_info,bac_type,formula,formula_explanation,historical_scores_2022,historical_scores_2023,historical_scores_2024,minimum_bac_average,additional_requirements,notes,data_source
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"- البناء, الأشغال العمومية, قيادة الحضائر",11568,,,علوم تجريبية,FG+(M+SP+Info)/3,,126.3331,129.1223,128.022,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"- البناء, الأشغال العمومية, قيادة الحضائر",11568,,,العلوم التقنية,FG+(M+SP+TE)/3,,97.1953,112.22,116.2502,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"- البناء, الأشغال العمومية, قيادة الحضائر",11568,,,علوم الإعلامية,FG+(M+SP+Algo)/3,,126.1334,128.4133,122.3259,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",22568,,,رياضيات,FG+(M+SP+Info)/3,,123.1374,131.5183,131.1417,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",22568,,,علوم تجريبية,FG+(M+SP+Info)/3,,122.8288,127.8632,119.3443,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",22568,,,العلوم التقنية,FG+(M+SP+TE)/3,,107.5367,112.8367,113.9517,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",22568,,,علوم الإعلامية,FG+(M+SP+Algo)/3,,104.81,121.065,107.3566,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,جامعة سوسة,"البناء, الجسور والطرقات",30568,,,رياضيات,FG+(M+SP+Info)/3,,139.8883,153.281,145.0011,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,جامعة سوسة,"البناء, الجسور والطرقات",30568,,,علوم تجريبية,FG+(M+SP+Info)/3,,142.7345,158.1532,121.2399,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,جامعة سوسة,"البناء, الجسور والطرقات",30568,,,العلوم التقنية,FG+(M+SP+TE)/3,,126.4633,139.6974,133.306,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,جامعة سوسة,"البناء, الجسور والطرقات",30568,,,علوم الإعلامية,FG+(M+SP+Algo)/3,,93.0658,127.4245,117.7233,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"- البناء, الأشغال العمومية",40568,,,رياضيات,FG+(M+SP+Info)/3,,131.8722,121.7053,124.9332,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"- البناء, الأشغال العمومية",40568,,,علوم تجريبية,FG+(M+SP+Info)/3,,116.8743,118.7861,117.9717,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"- البناء, الأشغال العمومية",40568,,,العلوم التقنية,FG+(M+SP+TE)/3,,93.1049,100.5634,104.0467,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"- البناء, الأشغال العمومية",40568,,,علوم الإعلامية,FG+(M+SP+Algo)/3,,106.3451,113.4983,118.855,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بقابس,جامعة قابس,"البناء, الأشغال العمومية",50568,,,رياضيات,FG+(M+SP+Info)/3,,105.3283,110.735,128.0576,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بقابس,جامعة قابس,"البناء, الأشغال العمومية",50568,,,علوم تجريبية,FG+(M+SP+Info)/3,,120.9667,114.8252,120.9903,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بقابس,جامعة قابس,"البناء, الأشغال العمومية",50568,,,العلوم التقنية,FG+(M+SP+TE)/3,,94.5564,92.6667,95.56,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بقابس,جامعة قابس,"البناء, الأشغال العمومية",50568,,,علوم الإعلامية,FG+(M+SP+Algo)/3,,116.8681,99.56,96.8518,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",55568,,,رياضيات,FG+(M+SP+Info)/3,,112.1669,88.7482,90.1061,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",55568,,,علوم تجريبية,FG+(M+SP+Info)/3,,104.2175,108.0512,125.1183,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",55568,,,العلوم التقنية,FG+(M+SP+TE)/3,,74.579,78.0412,75.2585,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",55568,,,علوم الإعلامية,FG+(M+SP+Algo)/3,,90.1937,123.04,92.6825,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقفصة,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",60568,,,رياضيات,FG+(M+SP+Info)/3,,99.1517,101.6467,,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقفصة,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",60568,,,علوم تجريبية,FG+(M+SP+Info)/3,,106.201,111.1588,116.0397,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقفصة,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",60568,,,العلوم التقنية,FG+(M+SP+TE)/3,,77.5939,77.3074,75.5058,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقفصة,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",60568,,,علوم الإعلامية,FG+(M+SP+Algo)/3,,91.2724,108.0036,114.785,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بتوزر,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",63568,,,رياضيات,FG+(M+SP+Info)/3,,103.3983,,,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بتوزر,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",63568,,,علوم تجريبية,FG+(M+SP+Info)/3,,105.2917,105.2401,105.6367,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بتوزر,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",63568,,,العلوم التقنية,FG+(M+SP+TE)/3,,80.3023,78.4031,77.3156,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بتوزر,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",63568,,,علوم الإعلامية,FG+(M+SP+Algo)/3,,112.0192,103.0454,109.5533,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بسليانة,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",86568,,,رياضيات,FG+(M+SP+Info)/3,,97.3722,109.484,112.8618,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بسليانة,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",86568,,,علوم تجريبية,FG+(M+SP+Info)/3,,96.7539,108.8733,113.7817,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بسليانة,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",86568,,,العلوم التقنية,FG+(M+SP+TE)/3,,75.3497,84.9265,96.6932,,,,
الإجازة في الهندسة المدنية,الهندسة المدنية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بسليانة,الإدارة العامة للدراسات التكنولوجية,"البناء, الأشغال العمومية",86568,,,علوم الإعلامية,FG+(M+SP+Algo)/3,,85.4106,109.5333,108.3967,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية, البناء المعدني, الميكاترونيك, الطاقية",10570,,,رياضيات,FG+(M+SP)/2,,146.1834,148.607,159.002,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية, البناء المعدني, الميكاترونيك, الطاقية",10570,,,علوم تجريبية,FG+(M+SP)/2,,121.015,134.0817,123.6813,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية, البناء المعدني, الميكاترونيك, الطاقية",10570,,,العلوم التقنية,FG+(M+SP+TE)/3,,139.833,146.3992,144.7264,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية, البناء المعدني, الميكاترونيك, الطاقية",10570,,,علوم الإعلامية,FG+(M+SP)/2,,128.8548,129.6038,132.8459,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية ببنزرت,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية",21570,,,رياضيات,FG+(M+SP)/2,,121.9586,124.32,140.315,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية ببنزرت,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية",21570,,,علوم تجريبية,FG+(M+SP)/2,,117.91,117.09,116.925,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية ببنزرت,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية",21570,,,العلوم التقنية,FG+(M+SP+TE)/3,,119.5783,128.215,126.1467,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية ببنزرت,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية",21570,,,علوم الإعلامية,FG+(M+SP)/2,,112.5694,115.785,116.575,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الطاقية",22570,,,رياضيات,FG+(M+SP)/2,,126.351,127.825,145.77,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الطاقية",22570,,,علوم تجريبية,FG+(M+SP)/2,,121.2096,116.2716,113.2595,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الطاقية",22570,,,العلوم التقنية,FG+(M+SP+TE)/3,,123.4017,130.805,130.4417,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الطاقية",22570,,,علوم الإعلامية,FG+(M+SP)/2,,114.38,118.0585,122.5418,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقليبية,الإدارة العامة للدراسات التكنولوجية,الصيانة الصناعية,23570,,,رياضيات,FG+(M+SP)/2,,118.5293,115.035,117.1062,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقليبية,الإدارة العامة للدراسات التكنولوجية,الصيانة الصناعية,23570,,,علوم تجريبية,FG+(M+SP)/2,,109.82,111.335,106.675,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقليبية,الإدارة العامة للدراسات التكنولوجية,الصيانة الصناعية,23570,,,العلوم التقنية,FG+(M+SP+TE)/3,,107.895,115.8483,118.9447,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقليبية,الإدارة العامة للدراسات التكنولوجية,الصيانة الصناعية,23570,,,علوم الإعلامية,FG+(M+SP)/2,,99.3234,127.956,116.507,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,جامعة سوسة,"التصميم والإنتاج المندمج, الصناعية الآلية",30570,,,رياضيات,FG+(M+SP)/2,,122.7183,133.6912,158.295,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,جامعة سوسة,"التصميم والإنتاج المندمج, الصناعية الآلية",30570,,,علوم تجريبية,FG+(M+SP)/2,,128.7959,143.4121,138.685,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,جامعة سوسة,"التصميم والإنتاج المندمج, الصناعية الآلية",30570,,,العلوم التقنية,FG+(M+SP+TE)/3,,140.3417,145.715,147.1536,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,جامعة سوسة,"التصميم والإنتاج المندمج, الصناعية الآلية",30570,,,علوم الإعلامية,FG+(M+SP)/2,,114.5756,113.2809,114.6505,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بسوسة,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية",31570,,,رياضيات,FG+(M+SP)/2,,115.505,120.94,131.43,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بسوسة,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية",31570,,,علوم تجريبية,FG+(M+SP)/2,,113.71,117.81,116.614,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بسوسة,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية",31570,,,العلوم التقنية,FG+(M+SP+TE)/3,,119.4887,126.4217,124.245,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بسوسة,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الصناعات البلاستيكية",31570,,,علوم الإعلامية,FG+(M+SP)/2,,109.64,120.34,111.58,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية قصر هلال,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الطاقية",34570,,,رياضيات,FG+(M+SP)/2,,115.395,114.9769,121.575,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية قصر هلال,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الطاقية",34570,,,علوم تجريبية,FG+(M+SP)/2,,103.3949,109.27,109.356,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية قصر هلال,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الطاقية",34570,,,العلوم التقنية,FG+(M+SP+TE)/3,,108.565,113.8836,116.4695,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية قصر هلال,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, الطاقية",34570,,,علوم الإعلامية,FG+(M+SP)/2,,109.545,98.465,111.41,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بالمهدية,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية",36570,,,رياضيات,FG+(M+SP)/2,,113.8801,116.735,126.665,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بالمهدية,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية",36570,,,علوم تجريبية,FG+(M+SP)/2,,110.665,108.78,113.6768,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بالمهدية,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية",36570,,,العلوم التقنية,FG+(M+SP+TE)/3,,112.1033,118.7183,120.9467,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بالمهدية,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية",36570,,,علوم الإعلامية,FG+(M+SP)/2,,103.94,107.39,138.3,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للتصرف الصناعي بصفاقس,جامعة صفاقس,الصيانة الصناعية,40570,,,رياضيات,FG+(M+SP)/2,,117.135,111.922,131.1285,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للتصرف الصناعي بصفاقس,جامعة صفاقس,الصيانة الصناعية,40570,,,علوم تجريبية,FG+(M+SP)/2,,108.2894,110.8485,108.9012,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للتصرف الصناعي بصفاقس,جامعة صفاقس,الصيانة الصناعية,40570,,,العلوم التقنية,FG+(M+SP+TE)/3,,102.755,110.66,113.7683,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للتصرف الصناعي بصفاقس,جامعة صفاقس,الصيانة الصناعية,40570,,,علوم الإعلامية,FG+(M+SP)/2,,89.44,96.83,106.08,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, البناء المعدني, الطاقية",41570,,,رياضيات,FG+(M+SP)/2,,130.6898,112.3393,126.3991,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, البناء المعدني, الطاقية",41570,,,علوم تجريبية,FG+(M+SP)/2,,112.9385,106.5667,110.9486,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, البناء المعدني, الطاقية",41570,,,العلوم التقنية,FG+(M+SP+TE)/3,,114.5881,124.6371,126.6952,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, البناء المعدني, الطاقية",41570,,,علوم الإعلامية,FG+(M+SP)/2,,95.065,100.1611,101.4182,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية والتكنولوجيا بقابس,جامعة قابس,"الصناعية الآلية, علوم وهندسة المواد",50570,,,رياضيات,FG+(M+SP)/2,,99.0167,104.65,,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية والتكنولوجيا بقابس,جامعة قابس,"الصناعية الآلية, علوم وهندسة المواد",50570,,,علوم تجريبية,FG+(M+SP)/2,,94.54,93.8892,98.7484,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية والتكنولوجيا بقابس,جامعة قابس,"الصناعية الآلية, علوم وهندسة المواد",50570,,,العلوم التقنية,FG+(M+SP+TE)/3,,98.4508,94.5383,98.778,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية والتكنولوجيا بقابس,جامعة قابس,"الصناعية الآلية, علوم وهندسة المواد",50570,,,علوم الإعلامية,FG+(M+SP)/2,,,,104.7691,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي لعلوم و تقنيات المياه بقابس,جامعة قابس,هيدر والكتروميكانيك,51570,,,رياضيات,FG+(M+SP)/2,,119.105,102.0584,84.6702,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي لعلوم و تقنيات المياه بقابس,جامعة قابس,هيدر والكتروميكانيك,51570,,,علوم تجريبية,FG+(M+SP)/2,,90.0585,94.23,92.5401,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي لعلوم و تقنيات المياه بقابس,جامعة قابس,هيدر والكتروميكانيك,51570,,,العلوم التقنية,FG+(M+SP+TE)/3,,73.4332,70.1175,84.7789,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي لعلوم و تقنيات المياه بقابس,جامعة قابس,هيدر والكتروميكانيك,51570,,,علوم الإعلامية,FG+(M+SP)/2,,,,112.355,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للمنظومات الصناعية بقابس,جامعة قابس,"الهياكل المعدنية و الحدادة, الصيانة الصناعية, - هيدر والكتروميكانيك, الإنشاءات الميكانيكية والتصنيع",52570,,,رياضيات,FG+(M+SP)/2,,100.2548,94.8081,90.6517,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للمنظومات الصناعية بقابس,جامعة قابس,"الهياكل المعدنية و الحدادة, الصيانة الصناعية, - هيدر والكتروميكانيك, الإنشاءات الميكانيكية والتصنيع",52570,,,علوم تجريبية,FG+(M+SP)/2,,89.7351,85.685,86.7717,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للمنظومات الصناعية بقابس,جامعة قابس,"الهياكل المعدنية و الحدادة, الصيانة الصناعية, - هيدر والكتروميكانيك, الإنشاءات الميكانيكية والتصنيع",52570,,,العلوم التقنية,FG+(M+SP+TE)/3,,82.9067,85.6611,93.0867,,,,
