ramz_code,ramz_id,ramz_link,bac_type_id,bac_type_name,university_id,university_name,table_specialization,table_institution,table_location,table_criteria,field_of_study,seven_percent,specialty,specialty_code,minimum_bac_average,program_description,duration,admission_requirements,formula_explanation,additional_requirements,notes,contact_info,historical_scores_2011,historical_scores_2012,historical_scores_2013,historical_scores_2014,historical_scores_2015,historical_scores_2016,historical_scores_2017,historical_scores_2018,historical_scores_2019,historical_scores_2020,historical_scores_2021,historical_scores_2022,historical_scores_2023,historical_scores_2024
70318,270318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=270318,2,رياضيات,10,جامعة القيروان,الإجازة في علوم التصرف,المعهد العالي للإعلامية والتصرف بالقيروان,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",70318,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.1887,97.3414,92.6268
70318,370318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=370318,3,علوم تجريبية,10,جامعة القيروان,الإجازة في علوم التصرف,المعهد العالي للإعلامية والتصرف بالقيروان,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",70318,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.1185,109.62,115.365
70318,470318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=470318,4,اقتصاد وتصرف,10,جامعة القيروان,الإجازة في علوم التصرف,المعهد العالي للإعلامية والتصرف بالقيروان,,FG+(M+Ge)/2,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",70318,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.115,95.37,100.4249
70318,570318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=570318,5,العلوم التقنية,10,جامعة القيروان,الإجازة في علوم التصرف,المعهد العالي للإعلامية والتصرف بالقيروان,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",70318,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.7252,118.995,129.9515
70318,670318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=670318,6,علوم الإعلامية,10,جامعة القيروان,الإجازة في علوم التصرف,المعهد العالي للإعلامية والتصرف بالقيروان,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",70318,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8183,111.485,100.905
80318,280318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=280318,2,رياضيات,11,جامعة جندوبة,الإجازة في علوم التصرف,كلية العلوم القانونية والإقتصادية والتصرف بجندوبة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",80318,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.519,90.9248,95.0
80318,380318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=380318,3,علوم تجريبية,11,جامعة جندوبة,الإجازة في علوم التصرف,كلية العلوم القانونية والإقتصادية والتصرف بجندوبة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",80318,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.57,111.6438,112.2216
80318,480318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=480318,4,اقتصاد وتصرف,11,جامعة جندوبة,الإجازة في علوم التصرف,كلية العلوم القانونية والإقتصادية والتصرف بجندوبة,,FG+(M+Ge)/2,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",80318,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.355,94.47,97.71
80318,580318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=580318,5,العلوم التقنية,11,جامعة جندوبة,الإجازة في علوم التصرف,كلية العلوم القانونية والإقتصادية والتصرف بجندوبة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",80318,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3068,106.3045,106.865
80318,680318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=680318,6,علوم الإعلامية,11,جامعة جندوبة,الإجازة في علوم التصرف,كلية العلوم القانونية والإقتصادية والتصرف بجندوبة,,FG+M,علوم التصرف,unknown,"إدارة الأعمال, التسويق, المالية, المحاسبة",80318,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.766,91.93,98.135
10347,110347,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110347,1,آداب,04,جامعة قرطاج,الاجازة في علوم الشغل,المعهد الوطني للشغل والدراسات الاجتماعية بتونس,,FG+HG,علوم الشغل,unknown,علوم الشغل,10347,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2785,102.5334,102.44
10347,210347,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210347,2,رياضيات,04,جامعة قرطاج,الاجازة في علوم الشغل,المعهد الوطني للشغل والدراسات الاجتماعية بتونس,,FG+PH,علوم الشغل,unknown,علوم الشغل,10347,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.18,116.595,121.665
10347,310347,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310347,3,علوم تجريبية,04,جامعة قرطاج,الاجازة في علوم الشغل,المعهد الوطني للشغل والدراسات الاجتماعية بتونس,,FG+PH,علوم الشغل,unknown,علوم الشغل,10347,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.44,123.335,118.3767
10347,410347,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410347,4,اقتصاد وتصرف,04,جامعة قرطاج,الاجازة في علوم الشغل,المعهد الوطني للشغل والدراسات الاجتماعية بتونس,,FG+HG,علوم الشغل,unknown,علوم الشغل,10347,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.91,103.3151,106.455
10347,510347,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510347,5,العلوم التقنية,04,جامعة قرطاج,الاجازة في علوم الشغل,المعهد الوطني للشغل والدراسات الاجتماعية بتونس,,FG+PH,علوم الشغل,unknown,علوم الشغل,10347,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.665,127.74,91.7
10347,610347,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610347,6,علوم الإعلامية,04,جامعة قرطاج,الاجازة في علوم الشغل,المعهد الوطني للشغل والدراسات الاجتماعية بتونس,,FG+PH,علوم الشغل,unknown,علوم الشغل,10347,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.76,100.7602,107.92
10377,210377,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210377,2,رياضيات,01,جامعة تونس,البكالوريوس في إدارة الأعمال,المعهد العالي للأعمال بتونس,,"FG+Max((Ang-15),0)+Max((M-12),0)",إدارة الأعمال,unknown,"التسويق, المالية, المحاسبة, تحليل الأعمال, تكنولوجيا المعلومات",10377,,,4 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.015,163.27,166.185
10377,310377,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310377,3,علوم تجريبية,01,جامعة تونس,البكالوريوس في إدارة الأعمال,المعهد العالي للأعمال بتونس,,"FG+Max((Ang-15),0)+Max((M-12),0)",إدارة الأعمال,unknown,"التسويق, المالية, المحاسبة, تحليل الأعمال, تكنولوجيا المعلومات",10377,,,4 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.295,165.175,163.255
10377,410377,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410377,4,إقتصاد وتصرف,01,جامعة تونس,البكالوريوس في إدارة الأعمال,المعهد العالي للأعمال بتونس,,"FG+Max((Ang-15),0)+Max((M-12),0)",إدارة الأعمال,unknown,"التسويق, المالية, المحاسبة, تحليل الأعمال, تكنولوجيا المعلومات",10377,,,4 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.4,159.385,173.875
10377,510377,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510377,5,العلوم التقنية,01,جامعة تونس,البكالوريوس في إدارة الأعمال,المعهد العالي للأعمال بتونس,,"FG+Max((Ang-15),0)+Max((M-12),0)",إدارة الأعمال,unknown,"التسويق, المالية, المحاسبة, تحليل الأعمال, تكنولوجيا المعلومات",10377,,,4 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.57,164.795
10377,610377,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610377,6,علوم الإعلامية,01,جامعة تونس,البكالوريوس في إدارة الأعمال,المعهد العالي للأعمال بتونس,,"FG+Max((Ang-15),0)+Max((M-12),0)",إدارة الأعمال,unknown,"التسويق, المالية, المحاسبة, تحليل الأعمال, تكنولوجيا المعلومات",10377,,,4 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.455,173.28,170.935
10391,210391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210391,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية برادس,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, النقل والخدمات اللوجستية, إدارة الأعمال",10391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.4849,169.35,171.475
10391,310391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310391,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية برادس,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, النقل والخدمات اللوجستية, إدارة الأعمال",10391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.969,147.7617,137.6341
10391,410391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410391,4,اقتصاد وتصرف,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية برادس,,FG+(M+Ge)/2,إدارة الأعمال,unknown,"التصرف الصناعي, النقل والخدمات اللوجستية, إدارة الأعمال",10391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.6523,113.9283,129.27
10391,510391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510391,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية برادس,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, النقل والخدمات اللوجستية, إدارة الأعمال",10391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.7,151.15,133.9426
10391,610391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610391,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية برادس,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, النقل والخدمات اللوجستية, إدارة الأعمال",10391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.668,140.2717,140.5231
11391,211391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211391,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بالشرقية,,FG+M,إدارة الأعمال,unknown,"  التصرف الصناعي, النقل والخدمات اللوجستية, التصرف في الجودة، الصحة، السلامة والمحيط ،ادارة الاعمال",11391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.2,152.9084,156.2842
11391,311391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311391,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بالشرقية,,FG+M,إدارة الأعمال,unknown,"  التصرف الصناعي, النقل والخدمات اللوجستية, التصرف في الجودة، الصحة، السلامة والمحيط ،ادارة الاعمال",11391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.9208,146.6275,134.3706
11391,411391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=411391,4,اقتصاد وتصرف,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بالشرقية,,FG+(M+Ge)/2,إدارة الأعمال,unknown,"  التصرف الصناعي, النقل والخدمات اللوجستية, التصرف في الجودة، الصحة، السلامة والمحيط ،ادارة الاعمال",11391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.5542,111.4546,125.8588
11391,511391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=511391,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بالشرقية,,FG+M,إدارة الأعمال,unknown,"  التصرف الصناعي, النقل والخدمات اللوجستية, التصرف في الجودة، الصحة، السلامة والمحيط ،ادارة الاعمال",11391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.2026,152.5071,133.0813
11391,611391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=611391,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بالشرقية,,FG+M,إدارة الأعمال,unknown,"  التصرف الصناعي, النقل والخدمات اللوجستية, التصرف في الجودة، الصحة، السلامة والمحيط ،ادارة الاعمال",11391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5567,134.0122,161.0297
21391,221391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=221391,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية ببنزرت,,FG+M,إدارة الأعمال,unknown,"إدارة الأعمال, النقل والخدمات اللوجستية",21391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.87,135.52,155.99
21391,321391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=321391,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية ببنزرت,,FG+M,إدارة الأعمال,unknown,"إدارة الأعمال, النقل والخدمات اللوجستية",21391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.72,135.767,124.86
21391,421391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=421391,4,اقتصاد وتصرف,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية ببنزرت,,FG+(M+Ge)/2,إدارة الأعمال,unknown,"إدارة الأعمال, النقل والخدمات اللوجستية",21391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.7383,110.2635,118.1013
21391,521391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=521391,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية ببنزرت,,FG+M,إدارة الأعمال,unknown,"إدارة الأعمال, النقل والخدمات اللوجستية",21391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.75,125.425,136.9
21391,621391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=621391,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية ببنزرت,,FG+M,إدارة الأعمال,unknown,"إدارة الأعمال, النقل والخدمات اللوجستية",21391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5,113.1686,145.4933
22391,222391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=222391,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بنابل,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, التصرف في الجودة، الصحة، السلامة والمحيط",22391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.945,130.41,132.68
22391,322391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=322391,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بنابل,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, التصرف في الجودة، الصحة، السلامة والمحيط",22391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.7082,144.44,102.5345
22391,422391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=422391,4,اقتصاد وتصرف,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بنابل,,FG+(M+Ge)/2,إدارة الأعمال,unknown,"التصرف الصناعي, التصرف في الجودة، الصحة، السلامة والمحيط",22391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.9912,104.9955,113.515
22391,522391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=522391,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بنابل,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, التصرف في الجودة، الصحة، السلامة والمحيط",22391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.4785,127.785,136.2806
22391,622391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=622391,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بنابل,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, التصرف في الجودة، الصحة، السلامة والمحيط",22391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.1982,120.8137,127.7045
24391,224391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=224391,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بزغوان,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, التصرف في الجودة، الصحة، السلامة والمحيط",24391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.505,128.155,121.08
24391,324391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=324391,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بزغوان,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, التصرف في الجودة، الصحة، السلامة والمحيط",24391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.07,115.155,115.255
24391,424391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=424391,4,اقتصاد وتصرف,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بزغوان,,FG+(M+Ge)/2,إدارة الأعمال,unknown,"التصرف الصناعي, التصرف في الجودة، الصحة، السلامة والمحيط",24391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.64,97.315,104.37
24391,524391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=524391,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بزغوان,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, التصرف في الجودة، الصحة، السلامة والمحيط",24391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.535,130.6417,126.88
24391,624391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=624391,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بزغوان,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, التصرف في الجودة، الصحة، السلامة والمحيط",24391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.895,112.925,129.08
30391,230391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=230391,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بسوسة,,FG+M,إدارة الأعمال,unknown,إدارة الأعمال,30391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.668,141.6359,155.005
30391,330391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=330391,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بسوسة,,FG+M,إدارة الأعمال,unknown,إدارة الأعمال,30391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.685,151.75,105.7909
30391,430391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=430391,4,اقتصاد وتصرف,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بسوسة,,FG+(M+Ge)/2,إدارة الأعمال,unknown,إدارة الأعمال,30391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.775,109.1721,122.8521
30391,530391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=530391,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بسوسة,,FG+M,إدارة الأعمال,unknown,إدارة الأعمال,30391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.055,162.4367,158.8201
30391,630391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=630391,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بسوسة,,FG+M,إدارة الأعمال,unknown,إدارة الأعمال,30391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.6898,130.285,133.395
36391,236391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=236391,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بالمهدية,,FG+M,إدارة الأعمال,unknown,التصرف الصناعي,36391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.297,108.455,124.815
36391,336391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=336391,3,علوم تجريبية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بالمهدية,,FG+M,إدارة الأعمال,unknown,التصرف الصناعي,36391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.425,132.35,117.09
36391,436391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=436391,4,اقتصاد وتصرف,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بالمهدية,,FG+(M+Ge)/2,إدارة الأعمال,unknown,التصرف الصناعي,36391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.7423,107.125,121.32
36391,536391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=536391,5,العلوم التقنية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بالمهدية,,FG+M,إدارة الأعمال,unknown,التصرف الصناعي,36391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.49,129.24,146.9324
36391,636391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=636391,6,علوم الإعلامية,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بالمهدية,,FG+M,إدارة الأعمال,unknown,التصرف الصناعي,36391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.455,121.29,119.8026
40391,240391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=240391,2,رياضيات,13,الإدارة العامة للدراسات التكنولوجية,الإجازة في إدارة الأعمال,المعهد العالي للدراسات التكنولوجية بصفاقس,,FG+M,إدارة الأعمال,unknown,"التصرف الصناعي, النقل والخدمات اللوجستية, التصرف في الجودة، الصحة، السلامة والمحيط, إدارة الأعمال",40391,,,3 سنوات (امد),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.9288,122.1031,123.8311
