degree_name,field,institution_name,university,specialty,specialty_code,bac_type,formula,min_score_2024,min_score_2023,min_score_2022
الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للرياضة والتربية البدنية بقفصة,جامعة قفصة,الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,60450,رياضيات,,112.0934,115.93,115.19
الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للرياضة والتربية البدنية بقفصة,جامعة قفصة,الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,60450,علوم تجريبية,,138.805,130.6577,126.6131
الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للرياضة والتربية البدنية بقفصة,جامعة قفصة,الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,60450,إقتصاد وتصرف,,148.565,144.0113,137.0724
الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للرياضة والتربية البدنية بقفصة,جامعة قفصة,الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,60450,العلوم التقنية,,132.32,143.0537,129.0099
الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للرياضة والتربية البدنية بقفصة,جامعة قفصة,الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,60450,علوم الإعلامية,,122.4705,122.4241,123.8651
الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للرياضة والتربية البدنية بقفصة,جامعة قفصة,الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,60450,رياضة,,82.0435,80.4949,87.725
الإجازة في التنشيط السياحي,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للدراسات التطبيقية في الانسانيات بسبيطلة,جامعة القيروان,لإجازة في التنشيط السياحي,73440,آداب,,100.3617,98.0727,97.7017
الإجازة في التنشيط السياحي,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للدراسات التطبيقية في الانسانيات بسبيطلة,جامعة القيروان,لإجازة في التنشيط السياحي,73440,رياضيات,,,,
الإجازة في التنشيط السياحي,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للدراسات التطبيقية في الانسانيات بسبيطلة,جامعة القيروان,لإجازة في التنشيط السياحي,73440,علوم تجريبية,,113.3117,106.7467,97.7863
الإجازة في التنشيط السياحي,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للدراسات التطبيقية في الانسانيات بسبيطلة,جامعة القيروان,لإجازة في التنشيط السياحي,73440,إقتصاد وتصرف,,85.1185,90.0146,94.4896
الإجازة في التنشيط السياحي,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للدراسات التطبيقية في الانسانيات بسبيطلة,جامعة القيروان,لإجازة في التنشيط السياحي,73440,العلوم التقنية,,99.4033,99.9682,80.3361
الإجازة في التنشيط السياحي,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للدراسات التطبيقية في الانسانيات بسبيطلة,جامعة القيروان,لإجازة في التنشيط السياحي,73440,علوم الإعلامية,,,,
الإجازة في التنشيط السياحي,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للدراسات التطبيقية في الانسانيات بسبيطلة,جامعة القيروان,لإجازة في التنشيط السياحي,73440,رياضة,,87.8228,100.9517,99.1209
الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للرياضة والتربية البدنية بالكاف,جامعة جندوبة,الإجازة في علوم وتقنيات الأنشطة البدنيةوالرياضة,82450,آداب,,136.89,129.9355,131.0697
الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للرياضة والتربية البدنية بالكاف,جامعة جندوبة,الإجازة في علوم وتقنيات الأنشطة البدنيةوالرياضة,82450,رياضيات,,122.78,113.505,116.715
الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للرياضة والتربية البدنية بالكاف,جامعة جندوبة,الإجازة في علوم وتقنيات الأنشطة البدنيةوالرياضة,82450,علوم تجريبية,,156.98,140.55,125.875
الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,السياحة والتنشيط والرياضة والتربية البدنية,المعهد العالي للرياضة والتربية البدنية بالكاف,جامعة جندوبة,الإجازة في علوم وتقنيات الأنشطة البدنيةوالرياضة,82450,إقتصاد وتصرف,,169.2687,137.195,142.21
